,ID,FoodGroup,Descrip,Energy_kcal,Protein_g,Fat_g,Carb_g,Sugar_g,Fiber_g,VitA_mcg,VitB6_mg,VitB12_mcg,VitC_mg,VitE_mg,Folate_mcg,Niacin_mg,Riboflavin_mg,Thiamin_mg,Calcium_mg,Copper_mcg,Iron_mg,Magnesium_mg,Manganese_mg,Phosphorus_mg,Selenium_mcg,Zinc_mg,VitA_USRDA,VitB6_USRDA,VitB12_USRDA,VitC_USRDA,VitE_USRDA,Folate_USRDA,Niacin_USRDA,Riboflavin_USRDA,Thiamin_USRDA,Calcium_USRDA,Copper_USRDA,Magnesium_USRDA,Phosphorus_USRDA,Selenium_USRDA,Zinc_USRDA
727,8020.0,Breakfast Cereals,"Cereals ready-to-eat, KELLOGG, KELLOGG'S Corn Flakes",357.0,7.5,0.4,84.1,9.5,3.3,490.0,1.79,5.0,21.0,0.12,583.0,17.9,1.52,1.34,5.0,0.198,28.9,39.0,0.168,102.0,8.3,1.0,0.5444444444444444,1.0529411764705885,2.083333333333333,0.2333333333333333,0.008,1.4575,1.11875,1.1692307692307693,1.1166666666666667,0.0041666666666666,0.00022,0.0928571428571428,0.1457142857142857,0.1509090909090909,0.0909090909090909
728,1001.0,Dairy and Egg Products,"Butter, salted",717.0,0.85,81.11,0.06,0.06,0.0,684.0,0.003,0.17,0.0,2.32,3.0,0.042,0.034,0.005,24.0,0.0,0.02,2.0,0.0,24.0,1.0,0.09,0.76,0.0017647058823529,0.0708333333333333,0.0,0.1546666666666666,0.0075,0.002625,0.0261538461538461,0.0041666666666666,0.02,0.0,0.0047619047619047,0.0342857142857142,0.0181818181818181,0.0081818181818181
729,14108.0,Beverages,"Alcoholic Beverage, wine, table, red, Sangiovese",86.0,0.07,0.0,2.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
730,28209.0,Baked Products,"MOTHER'S, Taffy Sandwich Cookies",475.0,3.8,20.2,69.9,41.2,2.3,0.0,0.04,0.0,0.0,0.0,0.0,2.1,0.17,0.26,0.0,0.0,2.1,15.0,0.0,49.0,0.0,0.5,0.0,0.0235294117647058,0.0,0.0,0.0,0.0,0.13125,0.1307692307692307,0.2166666666666666,0.0,0.0,0.0357142857142857,0.07,0.0,0.0454545454545454
731,8666.0,Breakfast Cereals,"Cereals ready-to-eat, GENERAL MILLS, Cinnamon Burst CHEERIOS",375.0,6.3,6.09,83.2,28.1,9.4,0.0,1.56,4.69,46.9,0.0,0.0,15.6,1.29,1.2,313.0,0.0,25.29,50.0,0.0,125.0,0.0,11.69,0.0,0.9176470588235296,1.9541666666666668,0.5211111111111111,0.0,0.0,0.975,0.9923076923076924,1.0,0.2608333333333333,0.0,0.119047619047619,0.1785714285714285,0.0,1.0627272727272727
732,9056.0,Fruits and Fruit Juices,"Boysenberries, canned, heavy syrup",88.0,0.99,0.12,22.31,0.0,2.6,2.0,0.038,0.0,6.2,0.0,34.0,0.23,0.0289999999999999,0.026,18.0,0.07,0.43,11.0,0.25,10.0,0.4,0.19,0.0022222222222222,0.0223529411764705,0.0,0.0688888888888888,0.0,0.085,0.014375,0.0223076923076923,0.0216666666666666,0.015,7.777777777777778e-05,0.0261904761904761,0.0142857142857142,0.0072727272727272,0.0172727272727272
733,23316.0,Beef Products,"Beef, Australian, grass-fed, rib, ribeye steak/roast lip-on, boneless, separable lean and fat, raw",217.0,19.8,15.21,0.11,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.74,0.0,0.0,0.0,0.0,0.0,0.0055555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0041666666666666,0.0,0.0,0.0,0.0,0.0
734,8646.0,Breakfast Cereals,"Cereals ready-to-eat, BEAR NAKED Nut Cluster Crunch, maple pecan walnut",374.0,8.5,3.5,83.09,22.6,6.0,0.0,0.01,0.0,0.0,0.0,2.0,0.3,0.05,0.01,20.0,0.0,0.4,6.0,0.0,40.0,0.0,0.2,0.0,0.0058823529411764,0.0,0.0,0.0,0.005,0.01875,0.0384615384615384,0.0083333333333333,0.0166666666666666,0.0,0.0142857142857142,0.0571428571428571,0.0,0.0181818181818181
735,35013.0,American Indian/Alaska Native Foods,"Whale, beluga, liver, raw (Alaska Native)",117.0,18.4,3.9,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0091666666666666,0.0,0.0,0.3285714285714285,0.0,0.0
736,14158.0,Beverages,"Alcoholic Beverage, wine, table, red, Gamay",78.0,0.07,0.0,2.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
737,11497.0,Vegetables and Vegetable Products,"Succotash, (corn and limas), canned, with cream style corn",77.0,2.64,0.54,17.61,0.0,3.0,7.0,0.128,0.0,6.4,0.0,44.0,0.607,0.065,0.027,11.0,0.178,0.55,1.0,0.645,59.0,0.6,0.43,0.0077777777777777,0.0752941176470588,0.0,0.0711111111111111,0.0,0.11,0.0379375,0.05,0.0225,0.0091666666666666,0.0001977777777777,0.0023809523809523,0.0842857142857142,0.0109090909090909,0.039090909090909
738,11924.0,Vegetables and Vegetable Products,"Soybeans, mature seeds, sprouted, cooked, stir-fried, with salt",125.0,13.1,7.1,9.4,0.0,0.8,1.0,0.168,0.0,12.0,0.0,127.0,1.1,0.19,0.42,82.0,0.527,0.4,96.0,1.133,216.0,0.6,2.1,0.0011111111111111,0.0988235294117647,0.0,0.1333333333333333,0.0,0.3175,0.06875,0.1461538461538461,0.35,0.0683333333333333,0.0005855555555555,0.2285714285714285,0.3085714285714285,0.0109090909090909,0.1909090909090908
739,19121.0,Sweets,"Puddings, banana, dry mix, instant, prepared with 2% milk",105.0,2.76,1.7,19.74,0.0,0.0,46.0,0.036,0.3,0.8,0.0,4.0,0.072,0.1369999999999999,0.033,102.0,0.01,0.06,12.0,0.003,216.0,2.0,0.33,0.0511111111111111,0.0211764705882352,0.125,0.0088888888888888,0.0,0.01,0.0045,0.1053846153846154,0.0275,0.085,1.1111111111111112e-05,0.0285714285714285,0.3085714285714285,0.0363636363636363,0.03
740,8567.0,Breakfast Cereals,"Cereals ready-to-eat, KASHI 7 Whole Grain Nuggets",356.0,11.8,2.8,81.0,5.0,11.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,24.0,84.0,0.0,271.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0341666666666666,0.0,0.2,0.3871428571428571,0.0,0.0
741,18231.0,Baked Products,"Crackers, standard snack-type, sandwich, with peanut butter filling",494.0,11.47,24.54,58.38,10.5,2.3,1.0,0.148,0.01,0.0,2.06,122.0,6.114,0.271,0.489,81.0,0.324,2.77,55.0,0.784,274.0,10.8,1.13,0.0011111111111111,0.0870588235294117,0.0041666666666666,0.0,0.1373333333333333,0.305,0.382125,0.2084615384615384,0.4075,0.0675,0.00036,0.1309523809523809,0.3914285714285714,0.1963636363636364,0.1027272727272727
742,8506.0,Breakfast Cereals,"Cereals ready-to-eat, RALSTON Corn Flakes",357.0,5.9,0.91,88.01,7.84,2.7,981.0,1.907,5.36,65.0,0.02,0.0,21.033,1.74,4.4830000000000005,2.0,0.075,19.4,7.0,0.095,33.0,2.2,0.2,1.09,1.121764705882353,2.2333333333333334,0.7222222222222222,0.0013333333333333,0.0,1.3145625,1.3384615384615384,3.735833333333333,0.0016666666666666,8.333333333333333e-05,0.0166666666666666,0.0471428571428571,0.04,0.0181818181818181
743,8549.0,Breakfast Cereals,"Cereals ready-to-eat, QUAKER, QUAKER Honey Graham LIFE Cereal",373.0,9.33,4.14,78.56,23.12,6.3,0.0,1.842,0.0,0.0,0.57,0.0,18.416,1.565,1.381,366.0,0.0,29.73,90.0,0.0,391.0,0.0,13.82,0.0,1.083529411764706,0.0,0.0,0.038,0.0,1.151,1.2038461538461538,1.1508333333333334,0.305,0.0,0.2142857142857142,0.5585714285714286,0.0,1.2563636363636363
744,11828.0,Vegetables and Vegetable Products,"Potatoes, baked, flesh and skin, with salt",93.0,2.5,0.13,21.15,1.18,2.2,1.0,0.311,0.0,9.6,0.04,28.0,1.41,0.048,0.064,15.0,0.118,1.08,28.0,0.2189999999999999,70.0,0.4,0.36,0.0011111111111111,0.1829411764705882,0.0,0.1066666666666666,0.0026666666666666,0.07,0.088125,0.0369230769230769,0.0533333333333333,0.0125,0.0001311111111111,0.0666666666666666,0.1,0.0072727272727272,0.0327272727272727
745,9271.0,Fruits and Fruit Juices,"Pineapple, canned, extra heavy syrup pack, solids and liquids",83.0,0.34,0.11,21.5,0.0,0.8,1.0,0.074,0.0,7.3,0.0,5.0,0.282,0.025,0.089,14.0,0.099,0.38,15.0,1.062,7.0,0.0,0.11,0.0011111111111111,0.0435294117647058,0.0,0.0811111111111111,0.0,0.0125,0.017625,0.0192307692307692,0.0741666666666666,0.0116666666666666,0.00011,0.0357142857142857,0.01,0.0,0.01
746,7257.0,Sausages and Luncheon Meats,"LOUIS RICH, Turkey Breast and White Turkey (smoked sliced)",100.0,17.6,2.3,2.4,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.23,0.75,35.0,0.0,261.0,0.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0075,0.0002555555555555,0.0833333333333333,0.3728571428571428,0.0,0.0872727272727272
747,28256.0,Baked Products,"AUSTIN, Peanut Butter on Cheese Crackers, sandwich-type",492.0,10.8,24.5,59.0,9.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,3.7,0.28,0.43,50.0,0.0,3.5,12.0,0.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23125,0.2153846153846154,0.3583333333333333,0.0416666666666666,0.0,0.0285714285714285,0.2614285714285714,0.0,0.0
748,18420.0,Baked Products,"Cake, yellow, dry mix, regular, unenriched",432.0,4.4,11.6,78.1,0.0,1.1,0.0,0.077,0.1,0.2,0.0,9.0,0.309,0.049,0.0819999999999999,135.0,0.072,0.48,10.0,0.191,310.0,0.0,0.27,0.0,0.0452941176470588,0.0416666666666666,0.0022222222222222,0.0,0.0225,0.0193125,0.0376923076923076,0.0683333333333333,0.1125,7.999999999999999e-05,0.0238095238095238,0.4428571428571429,0.0,0.0245454545454545
749,20121.0,Cereal Grains and Pasta,"Spaghetti, cooked, enriched, without added salt",158.0,5.8,0.93,30.86,0.56,1.8,0.0,0.049,0.0,0.0,0.06,119.0,1.689,0.136,0.2739999999999999,7.0,0.1,1.28,18.0,0.322,58.0,26.4,0.51,0.0,0.0288235294117647,0.0,0.0,0.004,0.2975,0.1055625,0.1046153846153846,0.2283333333333333,0.0058333333333333,0.0001111111111111,0.0428571428571428,0.0828571428571428,0.48,0.0463636363636363
750,20624.0,Cereal Grains and Pasta,"Wheat flour, white (industrial), 9% protein, bleached, unenriched",367.0,8.89,1.43,77.32,0.54,2.4,0.0,0.037,0.0,0.0,0.05,31.0,1.198,0.072,0.1939999999999999,20.0,0.165,1.26,20.0,0.628,85.0,11.4,0.94,0.0,0.0217647058823529,0.0,0.0,0.0033333333333333,0.0775,0.074875,0.0553846153846153,0.1616666666666666,0.0166666666666666,0.0001833333333333,0.0476190476190476,0.1214285714285714,0.2072727272727272,0.0854545454545454
751,28125.0,Baked Products,"KEEBLER, SANDIES, Chocolate Chip & Pecan Shortbread Cookies",546.0,5.6,32.1,59.2,26.5,2.4,0.0,0.03,0.0,0.0,0.0,0.0,2.5,0.22,0.36,0.0,0.0,2.9,32.0,0.0,83.0,0.0,0.7,0.0,0.0176470588235294,0.0,0.0,0.0,0.0,0.15625,0.1692307692307692,0.3,0.0,0.0,0.0761904761904762,0.1185714285714285,0.0,0.0636363636363636
752,11445.0,Vegetables and Vegetable Products,"Seaweed, kelp, raw",43.0,1.68,0.56,9.57,0.6,1.3,6.0,0.002,0.0,3.0,0.87,180.0,0.47,0.15,0.05,168.0,0.13,2.85,121.0,0.2,42.0,0.7,1.23,0.0066666666666666,0.0011764705882352,0.0,0.0333333333333333,0.0579999999999999,0.45,0.029375,0.1153846153846153,0.0416666666666666,0.14,0.0001444444444444,0.2880952380952381,0.06,0.0127272727272727,0.1118181818181818
753,10110.0,Pork Products,"Pork, fresh, variety meats and by-products, liver, raw",134.0,21.39,3.65,2.47,0.0,0.0,6502.0,0.69,26.0,25.3,0.0,212.0,15.300999999999998,3.005,0.283,9.0,0.677,23.3,18.0,0.344,288.0,52.7,5.76,7.224444444444443,0.4058823529411765,10.833333333333336,0.2811111111111111,0.0,0.53,0.9563125,2.3115384615384613,0.2358333333333333,0.0075,0.0007522222222222,0.0428571428571428,0.4114285714285714,0.9581818181818182,0.5236363636363636
754,17222.0,"Lamb, Veal, and Game Products","Veal, variety meats and by-products, tongue, raw",131.0,17.18,5.48,1.91,0.0,0.0,0.0,0.19,6.1,5.0,0.0,5.0,2.22,0.41,0.17,7.0,0.2,2.72,17.0,0.023,159.0,7.0,2.63,0.0,0.1117647058823529,2.5416666666666665,0.0555555555555555,0.0,0.0125,0.13875,0.3153846153846154,0.1416666666666667,0.0058333333333333,0.0002222222222222,0.0404761904761904,0.2271428571428571,0.1272727272727272,0.2390909090909091
755,31020.0,Vegetables and Vegetable Products,"Seaweed, Canadian Cultivated EMI-TSUNOMATA, rehydrated",31.0,1.86,0.17,5.62,0.0,4.5,49.0,0.03,0.27,3.5,0.67,23.0,0.46,0.19,0.06,36.0,0.06,8.07,84.0,0.71,32.0,0.0,0.31,0.0544444444444444,0.0176470588235294,0.1125,0.0388888888888888,0.0446666666666666,0.0575,0.02875,0.1461538461538461,0.05,0.03,6.666666666666667e-05,0.2,0.0457142857142857,0.0,0.0281818181818181
756,9011.0,Fruits and Fruit Juices,"Apples, dried, sulfured, uncooked",243.0,0.93,0.32,65.89,57.19,8.7,0.0,0.125,0.0,3.9,0.53,0.0,0.927,0.159,0.0,14.0,0.191,1.4,16.0,0.09,38.0,1.3,0.2,0.0,0.0735294117647058,0.0,0.0433333333333333,0.0353333333333333,0.0,0.0579375,0.1223076923076923,0.0,0.0116666666666666,0.0002122222222222,0.0380952380952381,0.0542857142857142,0.0236363636363636,0.0181818181818181
757,9119.0,Fruits and Fruit Juices,"Grapefruit, sections, canned, water pack, solids and liquids",36.0,0.58,0.1,9.15,8.75,0.4,0.0,0.02,0.0,21.8,0.09,9.0,0.249,0.021,0.039,15.0,0.067,0.41,10.0,0.0069999999999999,10.0,0.9,0.09,0.0,0.0117647058823529,0.0,0.2422222222222222,0.006,0.0225,0.0155625,0.0161538461538461,0.0325,0.0125,7.444444444444444e-05,0.0238095238095238,0.0142857142857142,0.0163636363636363,0.0081818181818181
758,42272.0,Snacks,"Snacks, granola bar, with coconut, chocolate coated",531.0,5.2,32.2,55.2,34.27,6.2,0.0,0.12,0.07,0.5,0.3,9.0,0.42,0.08,0.14,42.0,0.319,1.75,56.0,0.0,154.0,16.4,1.17,0.0,0.0705882352941176,0.0291666666666666,0.0055555555555555,0.02,0.0225,0.02625,0.0615384615384615,0.1166666666666666,0.035,0.0003544444444444,0.1333333333333333,0.22,0.2981818181818181,0.1063636363636363
759,42129.0,Sausages and Luncheon Meats,"Bologna, beef and pork, low fat",230.0,11.5,19.3,2.6,0.0,0.0,0.0,0.18,1.31,0.0,0.22,5.0,2.54,0.13,0.17,11.0,0.08,0.66,12.0,0.0,181.0,11.2,1.5,0.0,0.1058823529411764,0.5458333333333334,0.0,0.0146666666666666,0.0125,0.15875,0.1,0.1416666666666667,0.0091666666666666,8.888888888888889e-05,0.0285714285714285,0.2585714285714285,0.2036363636363636,0.1363636363636363
760,11349.0,Vegetables and Vegetable Products,Poi,112.0,0.38,0.14,27.23,0.39,0.4,3.0,0.273,0.0,4.0,2.3,21.0,1.1,0.04,0.13,16.0,0.166,0.88,24.0,0.37,39.0,0.7,0.22,0.0033333333333333,0.1605882352941176,0.0,0.0444444444444444,0.1533333333333333,0.0525,0.06875,0.0307692307692307,0.1083333333333333,0.0133333333333333,0.0001844444444444,0.0571428571428571,0.0557142857142857,0.0127272727272727,0.02
761,7070.0,Sausages and Luncheon Meats,"Salami, cooked, turkey",172.0,19.2,9.21,1.55,1.12,0.1,2.0,0.427,0.99,0.0,0.24,10.0,3.979,0.303,0.426,40.0,0.19,1.25,22.0,0.02,266.0,26.4,2.32,0.0022222222222222,0.2511764705882353,0.4125,0.0,0.016,0.025,0.2486875,0.2330769230769231,0.355,0.0333333333333333,0.0002111111111111,0.0523809523809523,0.38,0.48,0.2109090909090909
762,14106.0,Beverages,"Alcoholic beverage, wine, table, white",82.0,0.07,0.0,2.6,0.96,0.0,0.0,0.05,0.0,0.0,0.0,1.0,0.108,0.015,0.005,9.0,0.004,0.27,10.0,0.1169999999999999,18.0,0.1,0.12,0.0,0.0294117647058823,0.0,0.0,0.0,0.0025,0.00675,0.0115384615384615,0.0041666666666666,0.0075,4.444444444444443e-06,0.0238095238095238,0.0257142857142857,0.0018181818181818,0.0109090909090909
763,8707.0,Breakfast Cereals,"Cereals ready-to-eat, KELLOGG'S SPECIAL K Chocolate Almond",375.0,7.59,5.09,81.5,27.5,10.3,0.0,2.5,7.0,75.0,0.0,0.0,25.0,2.13,1.87,105.0,0.0,25.7,74.0,0.0,196.0,0.0,4.0,0.0,1.4705882352941178,2.916666666666667,0.8333333333333334,0.0,0.0,1.5625,1.6384615384615384,1.5583333333333336,0.0875,0.0,0.1761904761904762,0.28,0.0,0.3636363636363637
764,19363.0,Sweets,"Candies, MARS SNACKFOOD US, SKITTLES Wild Berry Bite Size Candies",402.0,0.19,4.25,90.76,75.92,0.0,0.0,0.0,0.0,67.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7455555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
765,32001.0,"Meals, Entrees, and Side Dishes","Rice and vermicelli mix, beef flavor, prepared with 80% margarine",129.0,2.82,3.2,22.03,0.0,0.6,0.0,0.015,0.0,0.0,0.27,0.0,1.3530000000000002,0.018,0.163,10.0,0.054,0.88,10.0,0.261,33.0,7.5,0.42,0.0,0.0088235294117647,0.0,0.0,0.018,0.0,0.0845625,0.0138461538461538,0.1358333333333333,0.0083333333333333,6e-05,0.0238095238095238,0.0471428571428571,0.1363636363636363,0.0381818181818181
766,11487.0,Vegetables and Vegetable Products,"Squash, winter, butternut, frozen, unprepared",57.0,1.76,0.1,14.41,2.83,1.3,240.0,0.11,0.0,6.2,1.85,24.0,0.74,0.059,0.09,29.0,0.051,0.88,14.0,0.248,22.0,0.7,0.17,0.2666666666666666,0.0647058823529411,0.0,0.0688888888888888,0.1233333333333333,0.06,0.04625,0.0453846153846153,0.075,0.0241666666666666,5.666666666666666e-05,0.0333333333333333,0.0314285714285714,0.0127272727272727,0.0154545454545454
767,18068.0,Baked Products,"Bread, wheat germ",261.0,9.6,2.9,48.3,3.73,2.1,0.0,0.079,0.07,0.2,0.51,162.0,4.498,0.375,0.369,89.0,0.204,3.45,28.0,0.845,121.0,27.2,0.98,0.0,0.0464705882352941,0.0291666666666666,0.0022222222222222,0.034,0.405,0.281125,0.2884615384615384,0.3075,0.0741666666666666,0.0002266666666666,0.0666666666666666,0.1728571428571428,0.4945454545454545,0.0890909090909091
768,5076.0,Poultry Products,"Chicken, broilers or fryers, leg, meat and skin, cooked, fried, batter",273.0,21.77,16.17,8.72,0.0,0.3,27.0,0.27,0.28,0.0,0.0,24.0,5.433,0.221,0.1159999999999999,18.0,0.08,1.4,20.0,0.054,152.0,26.6,2.17,0.03,0.1588235294117647,0.1166666666666666,0.0,0.0,0.06,0.3395625,0.1699999999999999,0.0966666666666666,0.015,8.888888888888889e-05,0.0476190476190476,0.2171428571428571,0.4836363636363637,0.1972727272727272
769,19214.0,Sweets,"Rennin, vanilla, dry mix, prepared with 2% milk",77.0,3.06,1.77,12.34,0.0,0.0,51.0,0.04,0.33,0.9,0.0,5.0,0.079,0.153,0.036,121.0,0.012,0.05,13.0,0.003,95.0,2.1,0.36,0.0566666666666666,0.0235294117647058,0.1375,0.01,0.0,0.0125,0.0049375,0.1176923076923076,0.03,0.1008333333333333,1.3333333333333332e-05,0.0309523809523809,0.1357142857142857,0.0381818181818181,0.0327272727272727
770,11458.0,Vegetables and Vegetable Products,"Spinach, cooked, boiled, drained, without salt",23.0,2.97,0.26,3.75,0.43,2.4,524.0,0.242,0.0,9.8,2.08,146.0,0.49,0.236,0.095,136.0,0.174,3.57,87.0,0.935,56.0,1.5,0.76,0.5822222222222222,0.1423529411764706,0.0,0.1088888888888889,0.1386666666666666,0.365,0.030625,0.1815384615384615,0.0791666666666666,0.1133333333333333,0.0001933333333333,0.2071428571428572,0.08,0.0272727272727272,0.069090909090909
771,14416.0,Beverages,"Carbonated beverage, low calorie, cola or pepper-type, with aspartame, contains caffeine",2.0,0.11,0.03,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023,0.005,3.0,0.002,0.11,1.0,0.107,9.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0176923076923076,0.0041666666666666,0.0025,2.2222222222222217e-06,0.0023809523809523,0.0128571428571428,0.0,0.0009090909090909
772,18567.0,Baked Products,"KRAFT, STOVE TOP Stuffing Mix Chicken Flavor",381.0,12.6,4.1,73.1,10.1,2.5,0.0,0.0,0.0,3.3,0.0,0.0,3.84,0.29,0.39,63.0,0.0,4.32,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0366666666666666,0.0,0.0,0.24,0.223076923076923,0.325,0.0525,0.0,0.0,0.1842857142857142,0.0,0.0
773,1266.0,Dairy and Egg Products,"Cheese, Swiss, nonfat or fat free",127.0,28.4,0.0,3.4,1.33,0.0,40.0,0.08,1.68,0.0,0.07,6.0,0.09,0.36,0.02,961.0,0.027,0.17,36.0,0.0,605.0,12.7,3.9,0.0444444444444444,0.0470588235294117,0.7,0.0,0.0046666666666666,0.015,0.005625,0.2769230769230769,0.0166666666666666,0.8008333333333333,3e-05,0.0857142857142857,0.8642857142857143,0.2309090909090909,0.3545454545454545
774,18280.0,Baked Products,"Muffins, corn, dry mix, prepared",321.0,7.4,10.2,49.1,0.0,2.4,41.0,0.106,0.16,0.1,0.0,89.0,2.101,0.276,0.249,75.0,0.063,1.94,21.0,0.221,384.0,15.2,0.64,0.0455555555555555,0.0623529411764705,0.0666666666666666,0.0011111111111111,0.0,0.2225,0.1313125,0.2123076923076923,0.2075,0.0625,7e-05,0.05,0.5485714285714286,0.2763636363636364,0.0581818181818181
775,1070.0,Dairy and Egg Products,"Dessert topping, powdered",577.0,4.9,39.92,52.54,52.54,0.0,0.0,0.0,0.0,0.0,1.52,0.0,0.0,0.0,0.0,17.0,0.118,0.03,7.0,0.225,74.0,0.6,0.08,0.0,0.0,0.0,0.0,0.1013333333333333,0.0,0.0,0.0,0.0,0.0141666666666666,0.0001311111111111,0.0166666666666666,0.1057142857142857,0.0109090909090909,0.0072727272727272
776,28300.0,Baked Products,"Cookies, oatmeal sandwich, with creme filling",398.0,2.61,18.29,55.62,31.36,2.6,1.0,0.046,0.01,0.0,2.21,56.0,1.146,0.111,0.236,0.0,0.1369999999999999,1.88,35.0,0.8240000000000001,94.0,6.8,0.67,0.0011111111111111,0.0270588235294117,0.0041666666666666,0.0,0.1473333333333333,0.14,0.071625,0.0853846153846153,0.1966666666666666,0.0,0.0001522222222222,0.0833333333333333,0.1342857142857142,0.1236363636363636,0.0609090909090909
777,11361.0,Vegetables and Vegetable Products,"Potatoes, roasted, salt added in processing, frozen, unprepared",130.0,2.22,1.81,26.15,0.69,2.6,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0188888888888888,0.0,0.0,0.0,0.0,0.0,0.0125,0.0,0.0,0.0,0.0,0.0
778,18476.0,Baked Products,"Toaster Pastries, KELLOGG, KELLOGG'S POP TARTS, Blueberry",412.0,4.6,13.3,68.41,30.9,1.1,289.0,0.38,0.0,0.0,0.0,0.0,3.8,0.33,0.29,24.0,0.15,3.5,16.0,0.0,88.0,0.0,1.27,0.3211111111111111,0.2235294117647059,0.0,0.0,0.0,0.0,0.2375,0.2538461538461538,0.2416666666666667,0.02,0.0001666666666666,0.0380952380952381,0.1257142857142857,0.0,0.1154545454545454
779,1217.0,Dairy and Egg Products,"Yogurt, fruit, low fat, 10 grams protein per 8 ounce, fortified with vitamin D",102.0,4.37,1.08,19.05,19.05,0.0,10.0,0.04,0.47,0.7,0.02,9.0,0.095,0.178,0.037,152.0,0.08,0.07,15.0,0.065,119.0,3.1,0.74,0.0111111111111111,0.0235294117647058,0.1958333333333333,0.0077777777777777,0.0013333333333333,0.0225,0.0059375,0.1369230769230769,0.0308333333333333,0.1266666666666666,8.888888888888889e-05,0.0357142857142857,0.17,0.0563636363636363,0.0672727272727272
780,23640.0,Beef Products,"Beef, variety meats and by-products, tripe, cooked, simmered",94.0,11.71,4.05,1.99,0.0,0.0,0.0,0.0,0.72,0.0,0.14,3.0,0.461,0.025,0.0,81.0,0.0,0.66,15.0,0.103,66.0,11.8,1.71,0.0,0.0,0.3,0.0,0.0093333333333333,0.0075,0.0288125,0.0192307692307692,0.0,0.0675,0.0,0.0357142857142857,0.0942857142857142,0.2145454545454545,0.1554545454545454
781,7045.0,Sausages and Luncheon Meats,"Luncheon meat, pork, canned",334.0,12.5,30.3,2.1,0.0,0.0,0.0,0.21,0.9,1.0,0.26,6.0,3.1260000000000003,0.1939999999999999,0.367,6.0,0.037,0.72,10.0,0.024,82.0,28.0,1.48,0.0,0.1235294117647058,0.375,0.0111111111111111,0.0173333333333333,0.015,0.195375,0.1492307692307692,0.3058333333333333,0.005,4.111111111111111e-05,0.0238095238095238,0.1171428571428571,0.509090909090909,0.1345454545454545
782,18390.0,Baked Products,"Pancakes, buttermilk, prepared from recipe",227.0,6.8,9.3,28.7,0.0,0.0,30.0,0.045,0.18,0.4,0.0,56.0,1.577,0.292,0.204,157.0,0.052,1.7,15.0,0.203,139.0,15.1,0.62,0.0333333333333333,0.0264705882352941,0.075,0.0044444444444444,0.0,0.14,0.0985625,0.2246153846153846,0.1699999999999999,0.1308333333333333,5.777777777777778e-05,0.0357142857142857,0.1985714285714285,0.2745454545454545,0.0563636363636363
783,10914.0,Pork Products,"Pork, cured, ham -- water added, shank, bone-in, separable lean and fat, heated, roasted",200.0,18.62,13.37,1.35,0.79,0.0,11.0,0.32,0.55,0.0,0.29,1.0,4.695,0.173,0.261,9.0,0.161,1.37,17.0,0.022,207.0,24.2,2.72,0.0122222222222222,0.188235294117647,0.2291666666666667,0.0,0.0193333333333333,0.0025,0.2934375,0.133076923076923,0.2175,0.0075,0.0001788888888888,0.0404761904761904,0.2957142857142857,0.44,0.2472727272727273
